ID ARTICULO,ISBN,IDEDITOR,DESCEDITOR,TITULO,CONSIGNADO,DEPOSITO,FALLADOS,DISPONIBLE,CADENA,TOTAL,COSTO,PVP,SECCION,GRUPO,FAMILIA,SUBFAMILIA,PESO,Sucursal Depósito 02,Sucursal Depósito 03,Sucursal Aeropuerto 03,Sucursal Sur 07,Sucursal Norte 08,Sucursal AMBA 28,Sucursal Centro 08,Sucursal Centro 09,Sucursal AMBA 29,Sucursal AMBA 30,Sucursal AMBA 31,Sucursal AMBA 32,Sucursal Costa 08,Sucursal Centro 10,Sucursal Norte 09,Sucursal AMBA 33,Sucursal Costa 09,Sucursal Sur 08,Sucursal AMBA 34,Sucursal AMBA 35,Sucursal AMBA 36,Sucursal Costa 10,Sucursal Mayorista 02,Sucursal Sur 09,Sucursal Norte 10,Sucursal AMBA 37,Sucursal AMBA 38,Sucursal Aeropuerto 04,Sucursal Feria 02,Sucursal Feria 03,Sucursal Feria 04,Sucursal Feria 05,Sucursal Feria 06,Sucursal Feria 07,Sucursal Feria 08,Sucursal AMBA 39,Sucursal Centro 11,Sucursal Norte 11,Sucursal Costa 11,Sucursal AMBA 40,Sucursal Costa 12,Sucursal Costa 13,Sucursal Costa 14,Sucursal Cuyo 05,Sucursal Cuyo 06,Sucursal Cuyo 07,Sucursal Sur 10,Sucursal AMBA 41,Sucursal AMBA 42,Sucursal AMBA 43,Sucursal Centro 12,Sucursal AMBA 44,Sucursal AMBA 45,Sucursal AMBA 46,Sucursal AMBA 47,Sucursal AMBA 48,Sucursal AMBA 49,Sucursal AMBA 50,Sucursal Norte 12,Sucursal Centro 13,Sucursal Centro 14,Sucursal Norte 13,Sucursal AMBA 51,Sucursal Cuyo 08,Sucursal AMBA 52,Sucursal Centro 15,Sucursal AMBA 53,Sucursal AMBA 54,Sucursal Sur 11,Sucursal Norte 14,Sucursal AMBA 55,Sucursal Sur 12,Sucursal AMBA 56,Sucursal AMBA 57
1044819,9780733436785,52,Ediciones del Río,El eco olvidado,25,12,4,13,0,44,14.71,12396.52,LIBROS,Arte y Fotografía,Divulgación,Referencia,191.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006768,9780556661725,53,Ediciones Colina,La tierra secreto,6,0,0,0,0,5,121.42,325.41,JUGUETES Y VS,Ciencias Sociales,Tapa dura,Referencia,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1063495,9789335926351,54,Ediciones del Río,La tierra del alba,42,1,4,1,3,42,77.72,16498.47,LIBROS,Ciencias Sociales,Divulgación,Tapa dura,745.0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1061123,9783965654686,55,Editorial Cóndor,El cielo de papel,3,0,0,0,3,7,33.82,3463.29,LIBROS,Ciencias Sociales,Clásicos,Tapa dura,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1044817,9783116344104,56,Ediciones del Río,La voz de hierro,6,0,1,0,0,6,25.22,15094.86,LIBROS,Salud y Bienestar,Novela contemporánea,Ilustrados,396.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
994150,9788752696167,57,Ediciones del Río,El espejo eterno,16,0,0,0,1,16,7.48,8670.99,LIBROS,Ciencias Exactas,Bestsellers,Bestsellers,140.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1124613,9783285496952,58,Ediciones del Río,La ruta fugaz,99,1375,112,1666,79,2106,238.43,27210.1,LIBROS,Salud y Bienestar,Novela contemporánea,Ilustrados,495.0,0,1,2,2,2,1,1,3,3,2,3,2,3,0,2,2,0,1,0,1,0,2,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,3,2,1,0,2,1,0,2,1,1,0,1,1,0,2,0,1,1,4,2,1,3,0,0,0,1,2,1,0,0,0,0
1082883,9784020429111,59,Editorial Trébol,El jardín de cristal,14,0,0,0,31,46,213.94,31790.45,LIBROS,Infantil y Juvenil,Referencia,Nuevos autores,,2,1,0,0,0,0,0,11,0,2,0,0,3,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1061125,9780856056413,60,Editorial Cóndor,El faro del río,3,0,0,0,1,4,46.25,6551.11,LIBROS,Ciencias Sociales,Clásicos,Tapa dura,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1063388,9789110991136,61,Publicaciones Andes,La huella en la lluvia,0,0,0,0,0,0,589.43,1146.56,JUGUETES Y VS,Ciencias Exactas,Nuevos autores,Tapa dura,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947095,9784066275726,62,Ediciones del Río,La noche en el viento,85,147,12,141,74,276,736.59,42260.17,LIBROS,Arte y Fotografía,Bolsillo,Novela contemporánea,438.0,11,0,1,0,1,0,1,1,2,1,7,2,4,1,2,1,1,1,1,2,0,2,0,1,1,1,0,1,0,0,0,0,0,0,3,1,0,4,2,6,1,0,0,1,1,1,2,1,2,1,0,2,0,1,1,0,3,0,1,1,3,0,0,3,0,1,2,1,0,1,1,0,0,0
992578,9787491141233,63,Publicaciones Luna,El reloj de arena,1,0,0,0,0,1,20.95,3989.94,LIBROS,Ciencias Sociales,Didácticos,Clásicos,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003711,9781342383375,64,Publicaciones Luna,La senda nocturno,5,0,0,0,0,5,17.82,2670.27,LIBROS,Ciencias Sociales,Didácticos,Edición especial,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992579,9782242581606,65,Publicaciones Luna,El río del bosque,1,0,0,0,0,1,24.05,4914.05,LIBROS,Ciencias Sociales,Didácticos,Clásicos,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117253,9782483294356,66,Ediciones del Río,El faro olvidado,522,616,20,738,374,1855,2856.55,50112.9,LIBROS,Tecnología,Clásicos,Divulgación,660.0,1,4,4,4,5,4,4,16,13,6,17,16,16,8,8,2,1,5,2,12,0,7,0,8,6,10,0,0,0,0,0,0,0,0,18,8,0,3,4,4,12,19,4,8,3,7,2,4,3,1,3,13,1,4,11,0,13,4,1,3,12,12,10,4,0,1,5,18,2,7,8,4,4,13
1051680,9786504141072,67,Ediciones del Río,La montaña de sal,29,0,8,0,1,44,37.53,18329.66,LIBROS,Salud y Bienestar,Novela contemporánea,Ilustrados,553.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1141477,9782403213331,68,Ediciones del Río,El mapa de piedra,343,1179,33,1032,310,2140,2654.32,29668.63,LIBROS,Tecnología,Clásicos,Divulgación,426.0,0,9,3,7,7,3,1,11,5,3,15,6,15,4,4,4,0,8,3,4,0,16,6,6,7,6,0,2,0,0,0,0,0,0,4,7,0,2,3,7,5,5,1,5,5,3,8,9,4,2,3,2,1,3,3,0,3,6,7,1,5,2,10,4,0,2,6,3,2,7,4,16,2,6
1177222,9786800958909,69,Ediciones del Río,El mapa en la niebla,1321,781,0,839,928,3080,3662.72,19629.82,LIBROS,Ciencias Sociales,Divulgación,Tapa dura,428.0,11,17,16,11,16,14,20,21,15,20,20,19,15,12,15,21,19,10,2,20,0,13,10,17,16,32,0,10,0,0,0,0,0,0,59,17,0,14,16,17,15,12,17,12,14,15,13,12,8,16,8,19,8,17,8,0,20,15,5,5,9,8,11,21,0,8,16,13,9,7,26,15,21,14
1177224,9784662531655,70,Ediciones del Río,El espejo de piedra,1524,1087,0,983,1018,3311,4230.79,19699.71,LIBROS,Ciencias Sociales,Divulgación,Tapa dura,431.0,4,18,17,16,16,17,16,19,18,18,25,33,19,16,17,19,19,16,4,19,0,12,5,17,21,35,0,8,0,0,0,0,0,0,64,18,0,17,17,20,20,16,16,12,15,14,17,14,8,13,9,13,1,17,11,0,16,13,10,7,9,9,12,18,0,5,15,16,7,8,32,19,18,11
1152235,9782085644384,71,Ediciones del Río,La tierra del bosque,986,1644,27,1630,182,2888,2095.58,31737.0,LIBROS,Arte y Fotografía,Coleccionables,Tapa dura,288.0,0,5,2,2,3,4,5,1,5,3,13,3,14,3,3,2,1,1,3,2,0,2,0,4,1,2,0,1,0,0,0,0,0,0,11,5,0,5,3,3,0,4,2,2,3,1,2,2,2,2,1,3,0,1,1,0,6,2,2,0,3,0,5,3,0,3,1,3,2,3,2,3,3,6
1175404,9787457202063,72,Ediciones del Río,La tierra secreto,1181,681,1,581,965,2915,3258.0,25638.16,LIBROS,Ciencias Sociales,Bestsellers,Tapa dura,378.0,0,28,8,7,19,17,16,23,9,21,95,48,17,18,22,7,3,14,6,16,0,11,11,15,8,19,0,1,0,0,0,0,0,0,61,15,0,5,11,15,14,16,10,16,16,9,25,19,8,5,9,5,1,11,14,0,10,8,11,15,15,8,8,8,0,1,17,16,14,7,33,10,29,21
1133992,9789131216014,73,Ediciones del Río,El eco de cristal,740,958,11,1030,149,1547,3196.75,25848.52,LIBROS,Arte y Fotografía,Novela contemporánea,Didácticos,320.0,1,2,0,0,3,2,1,4,4,5,4,2,10,3,4,1,0,2,1,3,0,2,1,2,2,1,0,1,0,0,0,0,0,0,6,3,0,5,3,3,4,9,2,1,1,1,1,3,1,2,1,2,1,3,1,0,4,3,2,2,2,2,2,3,0,2,1,7,2,3,0,5,4,5
1119904,9786533356564,74,Editorial Sauce,La montaña del silencio,24,0,3,0,0,31,139.4,40793.57,LIBROS,Tecnología,Clásicos,Didácticos,660.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1117037,9789651271782,75,Ediciones Cedro,La montaña del silencio,0,0,0,0,0,0,312.99,1106.79,LIBROS,Tecnología,Clásicos,Ilustrados,672.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1075521,9789541122543,76,Ediciones Litoral,El puerto profundo,0,0,1,0,0,1,83.39,1114.33,LIBROS,Ciencias Sociales,Clásicos,Tapa dura,487.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993266,9785872485169,77,Editorial Aurora,La plaza de ceniza,0,0,0,0,1,1,61.67,210.73,LIBROS,Infantil y Juvenil,Clásicos,Referencia,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523086,9780725063433,78,Ediciones del Río,La tierra en la niebla,24,5,20,0,0,43,1769.13,56873.14,LIBROS,Empresa y Economía,Divulgación,Coleccionables,1110.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
827072,9786390834655,79,Ediciones del Río,El umbral luminoso,4,0,0,0,0,4,5.75,71.23,LIBROS,Arte y Fotografía,Didácticos,Bolsillo,415.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892592,9787013625970,80,Ediciones Litoral,La noche de jade,6,0,1,0,0,7,118.54,1982.1,LIBROS,Ciencias Sociales,Bolsillo,Edición especial,965.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1167078,9780361103736,81,Ediciones del Río,El eco nocturno,698,7,15,6,195,909,2277.17,29780.68,LIBROS,Ciencias Sociales,Divulgación,Tapa dura,565.0,2,2,3,2,0,1,0,16,10,8,5,3,3,8,3,5,2,3,1,4,0,0,8,2,2,4,0,0,0,0,0,0,0,0,13,3,0,3,5,2,0,5,0,6,1,0,2,3,2,3,1,0,4,4,4,0,4,2,3,1,1,3,3,0,0,4,5,7,4,1,5,2,5,3
1126081,9785642167361,82,Ediciones del Río,El jardín de jade,286,431,88,506,58,997,539.41,16804.39,LIBROS,Ciencias Sociales,Ilustrados,Tapa dura,276.0,0,2,1,0,0,1,2,1,0,1,4,3,3,1,2,1,0,1,1,1,0,4,2,0,1,5,0,0,0,0,0,0,0,0,2,1,0,1,1,1,0,0,0,1,2,0,1,1,1,1,1,1,0,0,0,0,4,0,3,0,1,0,0,1,0,1,2,1,0,1,1,0,0,0
1157863,9783608311406,83,Ediciones del Río,El faro de hierro,133,8,1,10,67,222,2808.56,19342.68,LIBROS,Ciencias Sociales,Ilustrados,Tapa dura,254.0,0,0,0,0,1,0,0,0,0,1,0,0,4,0,7,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,3,0,0,0,3,1,5,0,0,1,5,0,0,3,0,0,1,0,0,1,1,4,2,7,0,0,1,0,0,5,0,0,0,0,0,0,0
1123667,9785438786659,84,Ediciones del Río,El mapa de fuego,303,1747,8,1860,83,2377,413.82,16778.33,LIBROS,Ciencias Sociales,Ilustrados,Tapa dura,276.0,0,1,0,0,0,1,1,3,0,1,3,3,4,1,2,1,0,1,1,1,0,3,1,1,1,9,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,0,8,0,8,0,2,1,0,3,0,0,2,2,1,1,3,0,0,0
1157864,9786473256602,85,Ediciones del Río,El río de piedra,291,29,7,30,187,447,2743.12,17373.74,LIBROS,Ciencias Sociales,Ilustrados,Tapa dura,254.0,0,0,0,0,2,1,2,6,1,1,1,2,4,2,9,2,1,4,1,2,0,6,1,3,1,6,0,2,0,0,0,0,0,0,7,2,0,4,7,6,24,3,7,2,2,3,1,11,4,1,2,1,0,7,2,0,1,0,7,2,6,1,5,9,0,4,10,2,1,0,2,0,0,0
1106326,9788635135348,86,Ediciones del Río,El camino austral,5,0,2,0,0,8,209.56,21353.89,LIBROS,Ciencias Sociales,Bolsillo,Edición especial,808.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070540,9783566672462,87,Publicaciones Andes,La casa boreal,0,0,0,0,0,0,851.23,1628.52,JUGUETES Y VS,Ciencias Sociales,Referencia,Referencia,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956033,9788251728312,88,Ediciones Litoral,El jardín de bronce,0,0,0,0,0,0,34.04,1186.25,LIBROS,Ciencias Sociales,Bolsillo,Edición especial,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1074211,9780524856285,89,Editorial Cóndor,La torre del alba,3,0,0,0,0,3,59.68,10589.4,LIBROS,Ciencias Sociales,Ilustrados,Tapa dura,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1057042,9783250903649,90,Ediciones del Río,El puente sin fronteras,12,0,0,0,2,12,35.1,11271.25,LIBROS,Ciencias Sociales,Divulgación,Tapa dura,306.0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1082420,9782354513576,91,Editorial Cóndor,La isla de cristal,4,0,0,0,0,4,43.08,7917.24,LIBROS,Ciencias Sociales,Divulgación,Tapa dura,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1095100,9787680163353,92,Editorial Cóndor,El mapa en la niebla,4,0,0,0,0,4,161.83,10103.81,LIBROS,Ciencias Sociales,Clásicos,Tapa dura,310.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080533,9782373529471,93,Ediciones del Río,La ventana del sur,19,0,2,0,0,23,33.16,10016.35,LIBROS,Ciencias Sociales,Clásicos,Tapa dura,203.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080535,9782312321482,94,Ediciones del Río,El eco invisible,16,0,0,0,0,16,29.86,9746.12,LIBROS,Ciencias Sociales,Clásicos,Tapa dura,203.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080530,9785589525247,95,Ediciones del Río,La tierra perdido,9,0,0,0,0,10,28.29,9536.33,LIBROS,Ciencias Sociales,Clásicos,Tapa dura,206.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1106683,9781169469252,96,Ediciones del Río,El cielo de las sombras,23,0,10,0,25,68,62.83,12259.99,LIBROS,Arte y Fotografía,Coleccionables,Tapa dura,94.0,0,0,0,0,0,0,0,3,1,0,0,1,4,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1167966,9783226268248,97,Ediciones del Río,El faro de hierro,965,697,13,727,497,2367,1443.63,26694.57,LIBROS,Arte y Fotografía,Bolsillo,Referencia,275.0,1,17,8,7,12,9,7,9,13,5,22,17,12,18,2,7,2,11,8,7,0,6,4,11,12,7,0,2,0,0,0,0,0,0,33,10,0,14,3,11,4,10,20,7,9,7,5,11,13,6,10,3,4,8,1,0,13,3,12,10,14,2,7,10,0,7,5,6,2,8,19,5,11,11
1149169,9784031445925,98,Ediciones del Río,La tierra del bosque,632,1655,14,1487,446,2680,1516.91,19522.58,LIBROS,Ciencias Sociales,Divulgación,Tapa dura,124.0,0,7,2,3,6,4,1,13,6,8,18,3,9,10,10,6,1,10,2,5,0,6,0,3,2,9,0,1,0,0,0,0,0,0,29,4,0,7,9,11,3,8,6,13,8,6,6,9,1,5,16,4,1,5,4,0,14,8,10,5,11,4,5,6,0,3,8,11,3,1,2,5,11,5
1147090,9787422367561,99,Ediciones del Río,La tierra de fuego,336,609,53,629,216,1327,1177.5,25727.08,LIBROS,Tecnología,Clásicos,Bestsellers,388.0,0,17,0,3,4,5,2,7,7,5,4,2,19,2,6,3,2,7,0,3,0,6,3,7,8,2,0,1,0,0,0,0,0,0,10,3,0,2,1,3,5,9,2,2,2,2,4,4,5,2,3,2,2,2,4,0,3,3,2,1,1,3,3,8,0,2,1,3,3,7,0,4,1,4
1027076,9786209096861,100,Ediciones del Río,La voz entre líneas,21,0,1,0,0,25,28.65,20625.01,LIBROS,Salud y Bienestar,Novela contemporánea,Ilustrados,476.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008106,9783146155081,101,Ediciones del Río,El espejo de fuego,33,1,1,1,3,37,75.36,22564.63,LIBROS,Tecnología,Coleccionables,Didácticos,628.0,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1144371,9783437094894,102,Ediciones del Río,El cielo de sal,306,455,70,419,219,1037,1753.15,34654.64,LIBROS,Tecnología,Coleccionables,Nuevos autores,612.0,1,3,2,2,3,4,1,6,6,1,3,1,6,8,5,4,1,10,1,2,0,2,12,1,1,3,0,1,0,0,0,0,0,0,6,5,0,0,3,11,10,5,3,10,11,2,4,1,3,0,6,0,1,1,2,0,2,3,2,2,8,2,3,12,0,0,10,4,0,2,3,8,3,9
1152237,9783327006781,103,Ediciones del Río,El faro profundo,816,2037,14,1534,471,3118,1012.49,18977.8,LIBROS,Salud y Bienestar,Bolsillo,Novela contemporánea,281.0,0,6,1,4,9,8,8,8,10,3,19,6,14,7,3,7,2,9,0,10,0,7,11,6,3,4,0,1,0,0,0,0,0,0,34,8,0,5,4,8,5,10,9,10,9,9,1,10,7,8,3,5,3,8,8,0,5,6,1,1,1,4,2,8,0,2,1,5,5,9,2,5,10,8
1161616,9780147933052,104,Ediciones del Río,La huella perdido,1030,240,6,191,859,2279,3439.69,22714.0,LIBROS,Ciencias Sociales,Divulgación,Tapa dura,434.0,12,17,12,12,7,14,10,17,17,9,14,21,14,8,10,9,12,20,2,3,0,11,6,11,12,13,0,3,0,0,0,0,0,0,26,12,0,30,14,13,14,13,14,12,13,8,29,7,11,3,12,9,4,8,16,0,11,3,14,8,14,12,7,29,0,6,18,14,7,3,7,11,12,10
1173051,9786882485594,105,Ediciones del Río,La casa de papel,1204,281,3,140,901,2643,3190.85,23290.71,LIBROS,Ciencias Sociales,Divulgación,Tapa dura,434.0,0,14,13,5,24,10,10,12,13,15,37,11,16,14,9,9,9,17,1,12,0,7,5,15,17,22,0,7,0,0,0,0,0,0,28,17,0,13,20,19,8,21,4,21,5,12,26,9,12,6,12,11,3,13,19,0,17,4,10,14,13,12,10,12,0,7,15,14,7,6,7,9,11,20
1161617,9784710844551,106,Ediciones del Río,La noche de jade,1099,409,1,254,617,1732,3054.38,24256.64,LIBROS,Ciencias Sociales,Divulgación,Tapa dura,448.0,0,14,8,12,8,13,3,11,16,13,24,10,11,13,12,9,3,11,2,4,0,12,5,9,13,5,0,1,0,0,0,0,0,0,17,12,0,12,16,10,13,18,7,14,12,10,20,7,12,3,1,11,5,8,17,0,10,13,19,10,13,14,6,13,0,3,9,9,8,2,5,11,9,11
1095355,9784065921164,107,Ediciones del Río,El río del bosque,195,784,25,831,241,1193,719.69,31386.45,LIBROS,Tecnología,Coleccionables,Referencia,422.0,0,5,1,3,4,5,1,6,5,3,6,12,7,3,2,2,1,4,1,2,0,3,3,2,13,3,0,1,0,0,0,0,0,0,1,16,0,9,2,7,2,3,13,3,4,3,8,5,5,4,1,6,2,4,4,0,2,5,1,2,3,6,3,4,0,1,3,5,5,1,4,11,1,7
